profile_name,date,stock_id,target_weight,executed_weight,pred_return,target_return,selection_score,risk_penalty,volatility_20d,volatility_5d,turnover_rate,turnover_ratio_10d,amplitude_ratio_5d
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,300316,0.22251895837001812,0.17801516669601453,0.61352026,-0.0069156293222682,0.9046666666666666,0.9533333333333334,0.0294358002795382,0.0289628358516815,2.3847,0.4840006471928011,0.9543023821098692
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,600309,0.1955585812137455,0.15644686497099644,0.5391862,0.0599369085173501,0.874,0.5933333333333334,0.0215105354121425,0.0155675438277827,0.5387,-0.3930756317669194,-0.2844974446337308
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,600426,0.1954324985551253,0.15634599884410025,0.53883857,0.0549612689044633,0.8163333333333334,0.5033333333333334,0.0262416841248426,0.0065155347033686,0.6199,-0.3825574214625789,-0.2158931082981715
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,601668,0.19329874459566085,0.1546389956765287,0.53295547,0.0,0.7676666666666667,0.32333333333333336,0.0110995408537291,0.0085779031460678,0.2341,-0.4855058130590536,-0.4195519348268839
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,601186,0.19319121726545016,0.15455297381236016,0.532659,0.0077619663648124,0.7126666666666666,0.20666666666666667,0.0059976078515267,0.0088082456514625,0.1496,-0.5016489556614144,-0.2524271844660195
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,300316,0.21932478365966468,0.2182206413623911,0.60783964,-0.0022592487997739,0.906875,0.93125,0.028953787090084,0.0300242462433742,1.7747,0.091377582082393,0.0041551246537396
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,601012,0.20205906633820178,0.19665833938670446,0.5599892,-0.0335316387236342,0.855,0.8250000000000001,0.0300603859274929,0.0280526656509643,2.0724,-0.2629003115708005,-0.1064871481028151
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,001979,0.1945971336834637,0.18939585267383394,0.5393091,-0.0084388185654008,0.8078125,0.671875,0.0143522506353937,0.0147823799836586,0.9644,0.4658985544695924,0.6047874938935027
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,600309,0.19221968250727,0.1912635303122689,0.5327202,0.0330854454393686,0.735,0.775,0.0226694195977808,0.0212187323776258,1.2078,0.3798067036808557,0.8097447795823667
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,601186,0.19179933381139988,0.19080379610088066,0.53155524,0.0051746442432082,0.7309375,0.190625,0.0059972741591806,0.0087340058456186,0.1415,-0.501514831254844,-0.3538767395626243
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,688012,0.21689588884764624,0.10738333241742941,0.58365196,0.0186757215619694,0.9096428571428571,0.9035714285714287,0.028777639245925,0.0126898117843831,1.8046,0.0219151707344698,0.0398344542162441
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,300347,0.19760704342887728,0.09783358709695901,0.531747,-0.0415686274509803,0.8817857142857143,0.46785714285714286,0.0195245099241311,0.0098297474405359,1.2893,-0.3384439347526028,-0.4264448336252188
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,002074,0.19601777958361263,0.09704675591863764,0.5274704,-0.0264429188914314,0.7835714285714286,0.7357142857142857,0.0245117825530542,0.0056345602273338,2.4247,-0.0940814717673387,0.0635155096011816
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,688036,0.1960073371026577,0.09704158593404455,0.5274423,0.0647874162902974,0.7257142857142858,0.5999999999999999,0.024146560138229,0.0178633179542083,0.7014,-0.401489875502385,-0.3378712871287127
