profile_name,date,stock_id,target_weight,executed_weight,pred_return,target_return,selection_score,selection_score_final,rerank_signal_score,risk_penalty,secondary_candidate_size,secondary_screen_mode,secondary_signal_score,secondary_screen_weight,local_tiebreak_start_rank,local_tiebreak_end_rank,volatility_20d,volatility_5d,turnover_rate,turnover_ratio_10d,amplitude_ratio_5d,turnover_spike_5d,crowding_reversal_risk_5d
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,600803,0.2015139693500089,0.16121117548000713,0.55836046,0.0396559961777352,0.9408333333333333,0.9408333333333333,0.0,0.5916666666666667,0,none,0.0,0.0,8,15,0.0103952789422884,0.0180648438284963,0.3657,-0.1834684171746264,-0.1445511010728403,0.631933644374232,0.0968964921373822
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,600941,0.2012812374365152,0.16102498994921216,0.5577156,-0.0113280530484434,0.9339583333333333,0.9339583333333333,0.0,0.24375000000000002,0,none,0.0,0.0,8,15,0.0057043386453258,0.003607903873591,1.0859,-0.1360558830783428,-0.0929878048780491,0.7882778245587936,0.1313796374264655
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,601939,0.1997754779081236,0.1598203823264989,0.5535434,-0.0174897119341564,0.84625,0.84625,0.0,0.7041666666666666,0,none,0.0,0.0,8,15,0.0124647177727807,0.0173680756650706,1.2737,0.0461257946350839,-0.1204986149584487,0.7789928198348813,0.0934791383801857
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,001979,0.19892353026833615,0.15913882421466893,0.5511828,0.0053304904051172,0.804375,0.804375,0.0,0.70625,0,none,0.0,0.0,8,15,0.0146500203979795,0.0205210437146371,0.5175,-0.1467014032021371,-0.1868076535750251,0.6906261677244827,0.1358231463191482
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,601728,0.19850578503701619,0.15880462802961295,0.5500253,0.0190336749633966,0.7887500000000001,0.7887500000000001,0.0,0.4458333333333333,0,none,0.0,0.0,8,15,0.0079260273370132,0.0065309942732948,0.1667,0.2561223720895185,2.220446049250313e-16,1.0314317534894724,0.2097244565428594
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,600803,0.20215103894420797,0.20032958689969227,0.56565404,0.0341280972417017,0.9418181818181818,0.9418181818181818,0.0,0.5818181818181819,0,none,0.0,0.0,8,15,0.0105566098420881,0.0185959511606198,0.4765,0.0416438955077058,-0.2438356164383561,0.7742428181451086,0.09548994757123
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,601012,0.20065276253887857,0.19172553724698796,0.5614616,-0.0335316387236342,0.8772727272727273,0.8772727272727273,0.0,0.7727272727272727,0,none,0.0,0.0,8,15,0.0300603859274929,0.0280526656509643,2.0724,-0.2629003115708005,-0.1064871481028151,0.8813547788954226,0.8461005877396056
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,600941,0.19941384801312376,0.19770589253671436,0.5579949,-0.0125879303961495,0.8493181818181819,0.8493181818181819,0.0,0.1431818181818182,0,none,0.0,0.0,8,15,0.0059264285834298,0.0037909930464205,0.9458,-0.2068696592843546,-0.2457627118644069,0.7572094214843503,0.242307014874992
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,001979,0.19964547753420223,0.19784329940603457,0.55864304,-0.0084388185654008,0.8268181818181818,0.8268181818181818,0.0,0.8227272727272729,0,none,0.0,0.0,8,15,0.0143522506353937,0.0147823799836586,0.9644,0.4658985544695924,0.6047874938935027,1.3582715979812423,1.184323918738066
lstm_sl10_base_alpha_v3_rs_crowding_mini4__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,600233,0.19813687296958754,0.18932158191030052,0.5544217,0.0070629782224838,0.7686363636363637,0.7686363636363637,0.0,0.4954545454545454,0,none,0.0,0.0,8,15,0.0150971052086511,0.014409062483064,0.2324,-0.5420509182627886,-0.4731977818853974,0.39831350906592,0.0517807561785696
