profile_name,active_config,date,stock_id,executed_weight,target_return,pred_return
robust_static,aggressive,2025-11-26,000001,0.1,-0.0017152658662093,0.58508945
robust_static,aggressive,2025-11-26,000895,0.1,0.0200296735905045,0.58912146
robust_static,aggressive,2025-11-26,600000,0.1,0.0,0.57683444
robust_static,aggressive,2025-11-26,600938,0.09999999999999999,0.0283357245337158,0.5685645
robust_static,aggressive,2025-11-26,300803,0.09999999999999996,-0.0001640689089417,0.5604894
robust_static,aggressive,2025-11-27,300803,0.13846153846153844,-0.0018316543168761,0.57812
robust_static,aggressive,2025-11-27,600415,0.07692307692307693,0.0220541902961563,0.58677983
robust_static,aggressive,2025-11-27,600048,0.07692307692307693,-0.0429629629629629,0.5786412
robust_static,aggressive,2025-11-27,688082,0.07692307692307693,0.0136354782157002,0.57164156
robust_static,aggressive,2025-11-27,601728,0.07692307692307693,0.0236336779911373,0.5777818
robust_static,aggressive,2025-11-28,688012,0.07065217391304347,0.0186757215619694,0.5700823
robust_static,aggressive,2025-11-28,300347,0.07065217391304347,-0.0415686274509803,0.58050644
robust_static,aggressive,2025-11-28,300803,0.16020066889632104,-0.0076891615541922,0.56405437
robust_static,aggressive,2025-11-28,600050,0.07065217391304347,-0.0110905730129389,0.5792426
robust_static,aggressive,2025-11-28,600196,0.07065217391304346,-0.0033185840707965,0.5685278
robust_static,aggressive,2025-12-01,300408,0.09103364286801643,0.0142823694685086,0.56501484
robust_static,aggressive,2025-12-01,688012,0.12952719294181497,0.0421374045801527,0.58518463
robust_static,aggressive,2025-12-01,688082,0.11813856865962608,0.0086983926883074,0.5599612
robust_static,aggressive,2025-12-01,300803,0.1783160593667123,0.0646019840309702,0.55919623
robust_static,aggressive,2025-12-01,300347,0.12952719294181497,-0.0181782256471053,0.583658
robust_static,aggressive,2025-12-02,300347,0.1717379983337095,0.0126945126945127,0.5660134
robust_static,aggressive,2025-12-02,688012,0.1717379983337095,0.0455540618398312,0.5778734
robust_static,aggressive,2025-12-02,300803,0.19130399948729523,0.0567771578601903,0.5734668
robust_static,aggressive,2025-12-02,300408,0.15630077053279456,0.0585030791094267,0.56478906
robust_static,aggressive,2025-12-02,002074,0.11979317173230718,0.0074993535040083,0.5767257
robust_static,aggressive,2025-12-03,002459,0.10092348436447679,0.0,0.58902943
robust_static,aggressive,2025-12-03,300803,0.19569215284618244,0.056218200016682,0.5902703
robust_static,aggressive,2025-12-03,688012,0.18599949675009292,0.0627197897747035,0.58362937
robust_static,aggressive,2025-12-03,600515,0.10092348436447675,-0.0164609053497942,0.57432944
robust_static,aggressive,2025-12-03,002074,0.16026693462530103,0.0311345646437993,0.59324133
robust_static,aggressive,2025-12-04,600515,0.14745157827337516,0.0812499999999999,0.58455694
robust_static,aggressive,2025-12-04,300803,0.1977151944886172,0.0535817327508038,0.569288
robust_static,aggressive,2025-12-04,002493,0.09392355718294165,-0.016649323621228,0.58879286
robust_static,aggressive,2025-12-04,002074,0.17892628881417152,0.0221990075737791,0.572613
robust_static,aggressive,2025-12-04,600547,0.09392355718294162,-0.0019712756969866,0.55710506
robust_static,aggressive,2025-12-05,002916,0.06640874830225343,0.015684011749895,0.5682628
robust_static,aggressive,2025-12-05,600515,0.16489995283399564,0.0186335403726708,0.5743793
robust_static,aggressive,2025-12-05,601298,0.06640874830225343,-0.0034722222222221,0.5710137
robust_static,aggressive,2025-12-05,601838,0.06640874830225343,-0.0289085545722715,0.56901675
robust_static,aggressive,2025-12-05,002493,0.12914557614212369,-0.0498981670061101,0.557862
robust_static,aggressive,2025-12-08,600938,0.06361876029789494,0.0031802120141342,0.5729985
robust_static,aggressive,2025-12-08,601298,0.10820281597391404,0.0128205128205128,0.5834808
robust_static,aggressive,2025-12-08,600027,0.06257006673793385,0.0096339113680153,0.5710083
robust_static,aggressive,2025-12-08,600741,0.06257006673793385,0.0081012658227848,0.57464445
robust_static,aggressive,2025-12-08,002493,0.15131240628944956,-0.038341968911917,0.55588496
robust_static,aggressive,2025-12-09,000333,0.07138609095762448,0.0033758439609902,0.57996833
robust_static,aggressive,2025-12-09,600938,0.11229737820933525,-0.0007087172218283,0.5791883
robust_static,aggressive,2025-12-09,600027,0.11162299531866443,0.0173076923076924,0.5786068
robust_static,aggressive,2025-12-09,600741,0.11162299531866443,0.018935516888434,0.5826647
robust_static,aggressive,2025-12-09,601298,0.14096802661661387,0.0198366394399066,0.5815588
robust_static,aggressive,2025-12-10,600027,0.140129203398645,-0.0038240917782026,0.57801104
robust_static,aggressive,2025-12-10,601059,0.06451046441948681,0.0,0.5823983
robust_static,aggressive,2025-12-10,002236,0.06451046441948681,-0.0457894736842105,0.56243235
robust_static,aggressive,2025-12-10,600741,0.140129203398645,-0.0095959595959594,0.57480395
robust_static,aggressive,2025-12-10,601995,0.06451046441948681,0.0,0.58142996
robust_static,aggressive,2025-12-11,300347,0.057784469476607654,0.010282258064516,0.569927
robust_static,aggressive,2025-12-11,600584,0.05106563301615587,-0.0225151015925314,0.569461
robust_static,aggressive,2025-12-11,002459,0.059036015823831126,-0.0053811659192825,0.5650097
robust_static,aggressive,2025-12-11,002049,0.05106563301615587,-0.0202578268876611,0.565825
robust_static,aggressive,2025-12-11,600460,0.05106563301615587,-0.0164992826398853,0.5652839
robust_static,aggressive,2025-12-12,002459,0.1010906040300773,-0.0053956834532373,0.5554943
robust_static,aggressive,2025-12-12,600460,0.09549807091771163,-0.0075431034482758,0.5578573
robust_static,aggressive,2025-12-12,600150,0.05966713902423291,-0.0430832356389213,0.55742276
robust_static,aggressive,2025-12-12,300014,0.0596671390242329,-0.0257891770011273,0.5483955
robust_static,aggressive,2025-12-12,600584,0.09549807091771162,-0.0139802631578945,0.5500896
robust_static,aggressive,2025-12-15,300014,0.09848007797646618,-0.0047826086956521,0.59396416
robust_static,aggressive,2025-12-15,300316,0.055315538616340976,0.0092325447201384,0.5676718
robust_static,aggressive,2025-12-15,300124,0.05531553861634099,0.0009754738015607,0.5818426
robust_static,aggressive,2025-12-15,002049,0.08123643402575367,0.0137113951011714,0.5718181
robust_static,aggressive,2025-12-15,600276,0.05531553861634098,-0.0092864125122189,0.571676
robust_static,aggressive,2025-12-16,601899,0.0637111117294662,0.0821603927986906,0.5854478
robust_static,aggressive,2025-12-16,600482,0.0637111117294662,0.0434560327198364,0.5821764
robust_static,aggressive,2025-12-16,600150,0.093125347139972,0.0152998776009792,0.5791815
robust_static,aggressive,2025-12-16,300014,0.13081981345050647,0.0100950987564008,0.5799364
robust_static,aggressive,2025-12-16,002459,0.11354596007912943,0.0321100917431193,0.5672944
robust_static,aggressive,2025-12-17,600795,0.05556173928722801,-0.0033726812816187,0.5753541
robust_static,aggressive,2025-12-17,003816,0.05556173928722801,0.0,0.57925653
robust_static,aggressive,2025-12-17,601899,0.10157335011863391,0.055465455724943,0.55880994
robust_static,aggressive,2025-12-17,600027,0.08162913045050234,-0.0057034220532318,0.5694704
robust_static,aggressive,2025-12-17,600023,0.05556173928722801,0.0019493177387914,0.5809298
robust_static,aggressive,2025-12-18,601899,0.13077478738223874,0.037289234760052,0.5603428
robust_static,aggressive,2025-12-18,601689,0.05933644454789711,0.0031884057971014,0.5580019
robust_static,aggressive,2025-12-18,000725,0.05933644454789713,-0.0169902912621359,0.57076716
robust_static,aggressive,2025-12-18,003816,0.09841400352411853,0.0,0.5832271
robust_static,aggressive,2025-12-18,688111,0.059336444547897105,-0.0116772131254486,0.5513761
robust_static,aggressive,2025-12-19,688111,0.09924427436939268,0.0,0.56798
robust_static,aggressive,2025-12-19,000100,0.05674224527203069,-0.0262008733624454,0.561986
robust_static,aggressive,2025-12-19,600803,0.0567422452720307,-0.0510849909584087,0.5687808
robust_static,aggressive,2025-12-19,000725,0.0992442743693927,-0.0073349633251834,0.5757437
robust_static,aggressive,2025-12-19,000651,0.0567422452720307,-0.0063198833252309,0.5770862
robust_static,aggressive,2025-12-22,000100,0.09471715623607477,-0.0089086859688196,0.56024003
robust_static,aggressive,2025-12-22,601211,0.05301620290804396,-0.0038443056222969,0.56375533
robust_static,aggressive,2025-12-22,000001,0.05304766810279304,0.0017361111111111,0.578527
robust_static,aggressive,2025-12-22,300628,0.05301620290804396,0.0052327182594326,0.572355
robust_static,aggressive,2025-12-22,600999,0.05301620290804396,-0.002979737783075,0.5768592
robust_static,aggressive,2025-12-23,600803,0.0854201080871485,0.0033751205400193,0.56736547
robust_static,aggressive,2025-12-23,300628,0.09361030317108657,0.0038599393438102,0.5774851
robust_static,aggressive,2025-12-23,600887,0.05523615672773252,-0.0017355085039916,0.56723636
robust_static,aggressive,2025-12-23,300999,0.05523615672773252,-0.0027624309392264,0.56489414
robust_static,aggressive,2025-12-23,601117,0.05523615672773252,-0.0039164490861618,0.5650804
robust_static,aggressive,2025-12-24,000408,0.05000284705118052,0.0602226720647772,0.5760339
robust_static,aggressive,2025-12-24,600309,0.05000284705118051,-0.0037618368141133,0.55217576
robust_static,aggressive,2025-12-24,000792,0.0500028470511805,0.0028653295128938,0.5496564
robust_static,aggressive,2025-12-24,601336,0.050002847051180514,-0.0133897110641296,0.55393577
robust_static,aggressive,2025-12-24,601318,0.05000284705118052,-0.0031884057971014,0.56767064
robust_static,aggressive,2025-12-25,601601,0.05662544567601091,-0.0025876264408374,0.5784212
robust_static,aggressive,2025-12-25,601318,0.0924711252304789,-0.0176036342986939,0.58866024
robust_static,aggressive,2025-12-25,601689,0.06878098815732617,0.0721779269827947,0.5536665
robust_static,aggressive,2025-12-25,603986,0.0566254456760109,0.001447963800905,0.55025256
robust_static,aggressive,2025-12-25,600309,0.0924711252304789,0.0078328981723237,0.56752264
robust_static,aggressive,2025-12-26,000301,0.0531023922639592,0.0,0.578121
robust_static,aggressive,2025-12-26,002493,0.05440006835426349,0.0490463215258854,0.5718845
robust_static,aggressive,2025-12-26,600893,0.0531023922639592,-0.0049677098857426,0.5678344
robust_static,aggressive,2025-12-26,600426,0.0531023922639592,0.0192057291666666,0.5674117
robust_static,aggressive,2025-12-26,601601,0.09469310479792489,0.0844233055885851,0.57816964
robust_static,aggressive,2025-12-29,000408,0.07898436506551632,0.1283028143050263,0.59378934
robust_static,aggressive,2025-12-29,601111,0.06063868645199679,0.0131868131868132,0.5788695
robust_static,aggressive,2025-12-29,600115,0.06063868645199679,0.0795053003533568,0.58097243
robust_static,aggressive,2025-12-29,601601,0.12662146379488448,0.1141034727143869,0.599015
robust_static,aggressive,2025-12-29,002493,0.09854501136675338,0.0613879003558719,0.5780329
robust_static,aggressive,2025-12-30,601318,0.10087896885221839,0.06673451584763,0.5924331
robust_static,aggressive,2025-12-30,601601,0.152360104957535,0.1252983293556084,0.605307
robust_static,aggressive,2025-12-30,600426,0.09417609760356035,0.0425396825396825,0.5758797
robust_static,aggressive,2025-12-30,603986,0.08896831692550504,0.1359150914433577,0.57738173
robust_static,aggressive,2025-12-30,600309,0.10087896885221839,0.0666666666666666,0.5856892
robust_static,aggressive,2025-12-31,603799,0.06380392262266119,0.0819053151321521,0.57795393
robust_static,aggressive,2025-12-31,601601,0.1675581658427407,0.1132075471698113,0.6016872
robust_static,aggressive,2025-12-31,688981,0.0638039226226612,0.0182119205298013,0.58265567
robust_static,aggressive,2025-12-31,002493,0.10737226128301422,0.0008539709649871,0.5736401
robust_static,aggressive,2025-12-31,601688,0.06380392262266119,0.0105708245243129,0.57694274
robust_static,aggressive,2026-01-05,601601,0.17822252424507604,0.0300438596491227,0.60719395
robust_static,aggressive,2026-01-05,601336,0.07118916398805752,0.0586452293094358,0.5961497
robust_static,aggressive,2026-01-05,601319,0.06574448504138626,0.039236479321315,0.591784
robust_static,aggressive,2026-01-05,688008,0.06574448504138625,0.04,0.5767288
robust_static,aggressive,2026-01-05,688981,0.10857462748181088,-0.003720930232558,0.5775583
robust_static,aggressive,2026-01-06,600309,0.08977200654388287,-0.0506990881458967,0.60851693
robust_static,aggressive,2026-01-06,002601,0.05674025972609935,-0.0487804878048781,0.586978
robust_static,aggressive,2026-01-06,002493,0.1083686283689286,-0.0427493713327744,0.5863116
robust_static,aggressive,2026-01-06,600160,0.05674025972609935,-0.0553686934023285,0.58857155
robust_static,aggressive,2026-01-06,300316,0.057167000259447216,0.0556875164951175,0.59236497
robust_static,aggressive,2026-01-07,300316,0.09552365373569224,0.0062047569803516,0.6036187
robust_static,aggressive,2026-01-07,600893,0.059462107390945644,-0.0138530171401737,0.5809325
robust_static,aggressive,2026-01-07,000100,0.0566418026095265,0.0339702760084924,0.57780516
robust_static,aggressive,2026-01-07,688041,0.05370839168247881,0.0611061946902654,0.5996312
robust_static,aggressive,2026-01-07,000977,0.05370839168247881,0.0115641215715344,0.6088551
robust_static,aggressive,2026-01-08,688981,0.10444172293263376,-0.0438250096786683,0.5935093
robust_static,aggressive,2026-01-08,000977,0.10231942621118909,0.0477262494371904,0.61742043
robust_static,aggressive,2026-01-08,300408,0.06646941623552506,-0.0036682290605258,0.5971082
robust_static,aggressive,2026-01-08,300316,0.1302399531468286,0.0,0.5842422
robust_static,aggressive,2026-01-08,002601,0.0941698267410494,-0.0320987654320987,0.58928883
robust_static,aggressive,2026-01-09,000977,0.13372174448062352,-0.0095155709342561,0.60522044
robust_static,aggressive,2026-01-09,300408,0.1093967837501878,0.0440593025683859,0.5962583
robust_static,aggressive,2026-01-09,002493,0.10020835147441215,0.0172711571675301,0.6008845
robust_static,aggressive,2026-01-09,002459,0.06472192292718458,-0.0017211703958691,0.58277553
robust_static,aggressive,2026-01-09,600989,0.06429593326781112,0.0742049469964665,0.5821955
robust_static,aggressive,2026-01-12,000807,0.05901335473200775,-0.0106512477175896,0.59548295
robust_static,aggressive,2026-01-12,601012,0.05901335473200772,-0.0431617264690588,0.5869286
robust_static,aggressive,2026-01-12,601601,0.08883597569099233,-0.0333333333333333,0.5896442
robust_static,aggressive,2026-01-12,002493,0.12965355124307393,0.0078809106830121,0.6080164
robust_static,aggressive,2026-01-12,600426,0.0662171382232698,0.0657320872274142,0.59195536
robust_static,aggressive,2026-01-13,002179,0.05955917759868008,-0.0097445351593363,0.601619
robust_static,aggressive,2026-01-13,300347,0.0595962970529906,-0.0218446601941747,0.6159046
robust_static,aggressive,2026-01-13,000807,0.10099859795480005,-0.0146137787056366,0.61563706
robust_static,aggressive,2026-01-13,000977,0.1257523785362386,-0.0360545214714933,0.59589005
robust_static,aggressive,2026-01-13,603799,0.06459182038194522,0.0283460355662521,0.6116817
robust_static,aggressive,2026-01-14,600989,0.08034068721843107,0.0561689870379261,0.5859616
robust_static,aggressive,2026-01-14,000807,0.12955804234706975,0.0064043915827996,0.6323081
robust_static,aggressive,2026-01-14,601899,0.05803524165628644,-0.0130684788290642,0.5955756
robust_static,aggressive,2026-01-14,300124,0.05774483901162606,0.0161766593914493,0.59514064
robust_static,aggressive,2026-01-14,600346,0.05769503017589719,0.1196617336152219,0.59114933
robust_static,aggressive,2026-01-15,000807,0.15123498998097817,-0.0189132392674872,0.63933134
robust_static,aggressive,2026-01-15,600176,0.061545557097408984,0.1389645776566756,0.5960832
robust_static,aggressive,2026-01-15,002371,0.061545557097408964,0.0048732943469785,0.58304334
robust_static,aggressive,2026-01-15,601899,0.10172174235860089,-0.0213987473903966,0.5938369
robust_static,aggressive,2026-01-15,600219,0.061545557097408984,0.0927487352445193,0.5971279
robust_static,aggressive,2026-01-16,601899,0.13479343389732792,0.02046783625731,0.620162
robust_static,aggressive,2026-01-16,000807,0.16764494074665665,0.0119963088280528,0.63366103
robust_static,aggressive,2026-01-16,600547,0.06730508880219573,0.1179978700745473,0.59533715
robust_static,aggressive,2026-01-16,601336,0.07003591872410034,-0.0461670340435953,0.59515727
robust_static,aggressive,2026-01-16,002466,0.06730215274959409,0.0529461998292058,0.58591694
robust_static,aggressive,2026-01-19,603993,0.06558934316770344,0.0141448778396912,0.6080767
robust_static,aggressive,2026-01-19,600760,0.06558934316770344,-0.0156895127993393,0.5747789
robust_static,aggressive,2026-01-19,601336,0.11265721235550176,-0.0483271375464684,0.59458125
robust_static,aggressive,2026-01-19,000807,0.17825567616955124,-0.0012106537530267,0.59421736
robust_static,aggressive,2026-01-19,000630,0.06558934316770344,0.2186978297161937,0.5869061
robust_static,aggressive,2026-01-20,603993,0.10340578090185246,0.0673076923076922,0.6130907
robust_static,aggressive,2026-01-20,300502,0.056269999158373815,0.0118534764105377,0.5979754
robust_static,aggressive,2026-01-20,000408,0.05670475778426222,0.0256856769699609,0.6081945
robust_static,aggressive,2026-01-20,601872,0.05626999915837382,0.0044762757385854,0.614123
robust_static,aggressive,2026-01-20,600547,0.08877641162927168,0.0936222403924774,0.5875142
robust_static,aggressive,2026-01-21,301269,0.05411209267071657,-0.0624317284261826,0.590027
robust_static,aggressive,2026-01-21,002938,0.054112092670716566,0.0904993690283037,0.5810243
robust_static,aggressive,2026-01-21,601872,0.09515765478389505,0.0334841628959276,0.6254307
robust_static,aggressive,2026-01-21,600585,0.054112092670716566,0.019371502367628,0.5815828
robust_static,aggressive,2026-01-21,002371,0.0684981248718849,-0.0254316197866148,0.5739777
robust_static,aggressive,2026-01-22,600482,0.05527016402369424,0.0185185185185184,0.58009535
robust_static,aggressive,2026-01-22,688082,0.0552604044620742,-0.0097499999999999,0.6017604
robust_static,aggressive,2026-01-22,300308,0.05526030525100534,0.0374592833876222,0.5653326
robust_static,aggressive,2026-01-22,601872,0.12412575478326127,0.0382513661202185,0.6436678
robust_static,aggressive,2026-01-22,600150,0.055274715635695006,-0.0401996118658164,0.58231765
robust_static,aggressive,2026-01-23,688082,0.10389310427822193,-0.0196390931057528,0.57247734
robust_static,aggressive,2026-01-23,300502,0.08692409174681537,0.0228804634017902,0.55879307
robust_static,aggressive,2026-01-23,600547,0.09831827480275254,0.0643752373718191,0.55377024
robust_static,aggressive,2026-01-23,300394,0.06720027043795988,0.1712089077412513,0.55328757
robust_static,aggressive,2026-01-23,601872,0.14961960377246591,0.0027149321266967,0.606711
robust_static,aggressive,2026-01-26,000338,0.058804362533504496,-0.0228690228690229,0.56718946
robust_static,aggressive,2026-01-26,601872,0.1644325391941935,0.0071301247771835,0.59959525
robust_static,aggressive,2026-01-26,601689,0.05885231134905877,-0.0668835393623942,0.5646171
robust_static,aggressive,2026-01-26,600026,0.058804362533504496,0.0343688037012558,0.5738372
robust_static,aggressive,2026-01-26,000792,0.05882935138468883,-0.0946629213483145,0.56018955
robust_static,aggressive,2026-01-27,601872,0.17689445072542148,-0.030647985989492,0.58884627
robust_static,aggressive,2026-01-27,600026,0.10827563495044215,-0.003223726627982,0.5727642
robust_static,aggressive,2026-01-27,600989,0.07293986609610412,-0.0298638559508124,0.57926345
