profile_name,date,stock_id,target_weight,executed_weight,pred_return,target_return,selection_score,risk_penalty,volatility_20d,volatility_5d,turnover_rate,turnover_ratio_10d,amplitude_ratio_5d
lstm_sl10_base__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,600941,0.2009898289172518,0.16079186313380145,0.5415212,-0.0113280530484434,0.9755555555555555,0.24444444444444446,0.0057043386453258,0.003607903873591,1.0859,-0.1360558830783428,-0.0929878048780491
lstm_sl10_base__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,601728,0.20078224034765668,0.16062579227812535,0.5409619,0.0190336749633966,0.92625,0.45972222222222225,0.0079260273370132,0.0065309942732948,0.1667,0.2561223720895185,2.220446049250313e-16
lstm_sl10_base__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,601939,0.2004879715804159,0.16039037726433272,0.54016906,-0.0174897119341564,0.8713888888888889,0.7305555555555556,0.0124647177727807,0.0173680756650706,1.2737,0.0461257946350839,-0.1204986149584487
lstm_sl10_base__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,600050,0.1977986139675314,0.15823889117402512,0.5329232,0.0,0.8640277777777777,0.24861111111111112,0.0072964178870625,0.0132413755214649,0.5092,-0.2572495478149251,-0.3245227606461086
lstm_sl10_base__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-26,600803,0.1999413451871442,0.15995307614971538,0.5386963,0.0396559961777352,0.8616666666666666,0.55,0.0103952789422884,0.0180648438284963,0.3657,-0.1834684171746264,-0.1445511010728403
lstm_sl10_base__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,600803,0.20351620005251037,0.19003524675615707,0.5479671,0.0341280972417017,0.9358064516129032,0.6419354838709678,0.0105566098420881,0.0185959511606198,0.4765,0.0416438955077058,-0.2438356164383561
lstm_sl10_base__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,600941,0.19932969475030532,0.18740385790435124,0.53669494,-0.0125879303961495,0.9198387096774193,0.15645161290322582,0.0059264285834298,0.0037909930464205,0.9458,-0.2068696592843546,-0.2457627118644069
lstm_sl10_base__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,001979,0.19947534384677953,0.13774612075036344,0.5370871,-0.0084388185654008,0.878225806451613,0.8951612903225806,0.0143522506353937,0.0147823799836586,0.9644,0.4658985544695924,0.6047874938935027
lstm_sl10_base__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,002714,0.19917849690459272,0.13754113544263413,0.53628784,-0.0261947610477904,0.8258064516129032,0.7741935483870969,0.0178799963870008,0.01575190353281,0.6034,-0.2193847188801779,-0.1465798045602605
lstm_sl10_base__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-27,000333,0.19850026444581212,0.13707278738335835,0.5344617,0.0291979949874686,0.8108064516129032,0.6016129032258065,0.0108237072603772,0.0070649527777422,0.4564,0.0610745588542998,0.073147256977863
lstm_sl10_base__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,600803,0.20427709207053318,0.19891589373747534,0.5494434,-0.0110142267094996,0.9569354838709677,0.4306451612903226,0.0103594350237514,0.0087001950453138,0.3791,-0.1866901227151806,-0.2653061224489795
lstm_sl10_base__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,300347,0.20097990606078023,0.12532305727703955,0.54057497,-0.0415686274509803,0.9111290322580645,0.5661290322580645,0.0195245099241311,0.0098297474405359,1.2893,-0.3384439347526028,-0.4264448336252188
lstm_sl10_base__risk_adjusted_sort__pred_weight__cs40_v2086_v596_rp10_mt80,2025-11-28,300498,0.19941223110443015,0.12434551767023415,0.5363584,-0.0489977728285079,0.8687096774193548,0.667741935483871,0.0121864721076633,0.0104817146972063,0.5318,-0.0790385148240507,0.0359116022099448
