profile_name,date,stock_id,target_weight,executed_weight,pred_return,target_return,selection_score,selection_score_final,rerank_signal_score,risk_penalty,secondary_candidate_size,secondary_screen_mode,secondary_signal_score,secondary_screen_weight,local_tiebreak_start_rank,local_tiebreak_end_rank,volatility_20d,volatility_5d,turnover_rate,turnover_ratio_10d,amplitude_ratio_5d,turnover_spike_5d,crowding_reversal_risk_5d
sl20__risk_adjusted__cs120__rp-20,2025-11-26,000001,0.20091923150218988,0.20091923150218988,0.58508945,-0.0017152658662093,1.0841666666666667,1.0841666666666667,0.0,0.47291666666666665,0,none,0.0,0.0,8,15,0.0088244709956309,0.0125233763903213,0.4232,-0.2774087796882203,-0.0264976958525346,0.6766003709140553,0.2480868026684869
sl20__risk_adjusted__cs120__rp-20,2025-11-26,000895,0.202303820389597,0.202303820389597,0.58912146,0.0200296735905045,1.0773958333333333,1.0773958333333333,0.0,0.38697916666666665,0,none,0.0,0.0,8,15,0.0077266537932346,0.0039653138594815,0.3122,-0.0666387634906874,0.4854260089686097,0.9006981709050236,0.6778797145750064
sl20__risk_adjusted__cs120__rp-20,2025-11-26,600000,0.19808446791989848,0.19808446791989848,0.57683444,0.0,1.030625,1.030625,0.0,0.5697916666666667,0,none,0.0,0.0,8,15,0.0117611224609021,0.0117126645683932,0.1828,-0.3319445967181961,-0.0307692307692307,0.7115609186426175,0.2348151031520637
sl20__risk_adjusted__cs120__rp-20,2025-11-26,000538,0.19963376821919318,0.19963376821919318,0.5813461,-0.0138888888888888,1.0163541666666667,1.0163541666666667,0.0,0.1859375,0,none,0.0,0.0,8,15,0.0064795969735138,0.0048394172268252,0.3226,-0.2075657086710881,-0.4,0.7942291594839869,0.2700379142245555
sl20__risk_adjusted__cs120__rp-20,2025-11-26,600905,0.1990587119691214,0.1990587119691214,0.5796715,0.0023980815347721,1.0155208333333334,1.0155208333333334,0.0,0.2338541666666667,0,none,0.0,0.0,8,15,0.0092757313528556,0.0048877093044581,0.2727,-0.3495993131081855,-0.3277310924369745,0.6897860069795877,0.3402944301099299
sl20__risk_adjusted__cs120__rp-20,2025-11-27,600415,0.20058841084617862,0.10029420542308931,0.58677983,0.0220541902961563,1.1249,1.1249,0.0,0.7745,0,none,0.0,0.0,8,15,0.0209794013737488,0.0120230307071043,0.552,-0.1567111735769499,0.1764705882352937,0.9102902374655174,0.2213254695014198
sl20__risk_adjusted__cs120__rp-20,2025-11-27,300803,0.19762808152146738,0.09881404076073369,0.57812,-0.0018316543168761,1.1127,1.1127,0.0,0.8135,0,none,0.0,0.0,8,15,0.0229212959324104,0.0188547423445614,2.7362,-0.1156031623926099,-0.198008849557522,0.8459631093052709,0.1945715151402123
sl20__risk_adjusted__cs120__rp-20,2025-11-27,600048,0.1978062517215798,0.0989031258607899,0.5786412,-0.0429629629629629,1.0931,1.0931,0.0,0.6655000000000001,0,none,0.0,0.0,8,15,0.0108164288675635,0.0121954860456197,1.0778,0.0044640776879991,0.3438520130576716,1.1608219886253222,1.3675763003824732
sl20__risk_adjusted__cs120__rp-20,2025-11-27,600050,0.20104069719817924,0.10052034859908962,0.5881029,-0.0055248618784529,1.0467,1.0467,0.0,0.2835,0,none,0.0,0.0,8,15,0.0072979057007891,0.0111053349342166,0.4232,-0.3353853885294302,-0.337568058076225,0.7012892320937575,0.3272683083104201
sl20__risk_adjusted__cs120__rp-20,2025-11-27,600941,0.20293655871259492,0.10146827935629746,0.59364885,-0.0125879303961495,1.0402,1.0402,0.0,0.201,0,none,0.0,0.0,8,15,0.0059264285834298,0.0037909930464205,0.9458,-0.2068696592843546,-0.2457627118644069,0.7572094214843503,0.242307014874992
sl20__risk_adjusted__cs120__rp-20,2025-11-28,688012,0.19652422009211837,0.1407374474362863,0.5700823,0.0186757215619694,1.1162135922330099,1.1162135922330099,0.0,0.920873786407767,0,none,0.0,0.0,8,15,0.028777639245925,0.0126898117843831,1.8046,0.0219151707344698,0.0398344542162441,1.0886824324317756,0.6188537282752379
sl20__risk_adjusted__cs120__rp-20,2025-11-28,300347,0.20011772928128463,0.14331087736968096,0.58050644,-0.0415686274509803,1.1007766990291263,1.1007766990291263,0.0,0.6009708737864078,0,none,0.0,0.0,8,15,0.0195245099241311,0.0098297474405359,1.2893,-0.3384439347526028,-0.4264448336252188,0.8464305878331125,0.2200719528366092
sl20__risk_adjusted__cs120__rp-20,2025-11-28,600050,0.19968204627495167,0.17153329655943747,0.5792426,-0.0110905730129389,1.0476699029126213,1.0476699029126213,0.0,0.3839805825242718,0,none,0.0,0.0,8,15,0.0071587365191244,0.0057923221952966,0.4871,-0.2228657125991161,-0.1294117647058823,0.9673127333367086,0.5352463791129788
sl20__risk_adjusted__cs120__rp-20,2025-11-28,600941,0.20108654344579752,0.17280818951810034,0.5833168,-0.0046860356138706,1.0288349514563107,1.0288349514563107,0.0,0.19271844660194173,0,none,0.0,0.0,8,15,0.0058670976811083,0.0042577800199718,0.8819,-0.256464517869639,-0.326568265682657,0.8071276907299685,0.6268691731336088
sl20__risk_adjusted__cs120__rp-20,2025-11-28,000538,0.20258946090584778,0.1734157011814786,0.5876765,-0.0058865501248661,1.0227184466019417,1.0227184466019417,0.0,0.11359223300970873,0,none,0.0,0.0,8,15,0.0064134455241541,0.0016051951630752,0.2424,-0.3297201636987058,-0.3946188340807174,0.8153380423786905,0.4049512277147496
sl20__risk_adjusted__cs120__rp-20,2025-12-01,300408,0.1977792480110327,0.13812332232998253,0.56501484,0.0142823694685086,1.1651020408163264,1.1651020408163264,0.0,0.9275510204081633,0,none,0.0,0.0,8,15,0.0285545174624103,0.0260746136847553,1.6381,0.4048162187194484,0.1608670849971474,1.3950062166799555,0.8474947921623165
sl20__risk_adjusted__cs120__rp-20,2025-12-01,688012,0.20483953318644588,0.18550449524910623,0.58518463,0.0421374045801527,1.1603061224489797,1.1603061224489797,0.0,0.801530612244898,0,none,0.0,0.0,8,15,0.029153589819269,0.0132361958218027,2.0721,0.1461681002295545,-0.2040481400437633,1.1844090815549853,1.133084688020936
sl20__risk_adjusted__cs120__rp-20,2025-12-01,300347,0.20430514769421512,0.18590751652692847,0.583658,-0.0181782256471053,1.1038775510204082,1.1038775510204082,0.0,0.5704081632653062,0,none,0.0,0.0,8,15,0.0191711189774091,0.0041742182667302,1.8503,-0.0092579206356856,0.0412757973733584,1.2065075639011436,0.9254795825534384
