profile_name,active_config,date,stock_id,executed_weight,target_return,pred_return
robust_static,aggressive,2025-11-26,000001,0.10157452907221862,-0.0017152658662093,0.58508945
robust_static,aggressive,2025-11-26,000895,0.1022745066858373,0.0200296735905045,0.58912146
robust_static,aggressive,2025-11-26,600000,0.10014141700151478,0.0,0.57683444
robust_static,aggressive,2025-11-26,600938,0.0987057130062445,0.0283357245337158,0.5685645
robust_static,aggressive,2025-11-26,300803,0.09730383423418483,-0.0001640689089417,0.5604894
robust_static,aggressive,2025-11-27,300803,0.13657658976868486,-0.0018316543168761,0.57812
robust_static,aggressive,2025-11-27,600415,0.07768926922085674,0.0220541902961563,0.58677983
robust_static,aggressive,2025-11-27,600048,0.07661171988321344,-0.0429629629629629,0.5786412
robust_static,aggressive,2025-11-27,688082,0.07568497208343125,0.0136354782157002,0.57164156
robust_static,aggressive,2025-11-27,601728,0.07649793588016005,0.0236336779911373,0.5777818
robust_static,aggressive,2025-11-28,688012,0.07020833520121979,0.0186757215619694,0.5700823
robust_static,aggressive,2025-11-28,300347,0.07149211741179612,-0.0415686274509803,0.58050644
robust_static,aggressive,2025-11-28,300803,0.15789660741131778,-0.0076891615541922,0.56405437
robust_static,aggressive,2025-11-28,600050,0.07133646953014693,-0.0110905730129389,0.5792426
robust_static,aggressive,2025-11-28,600196,0.07001689116398115,-0.0033185840707965,0.5685278
robust_static,aggressive,2025-12-01,300408,0.08976923997366404,0.0142823694685086,0.56501484
robust_static,aggressive,2025-12-01,688012,0.13135772657977907,0.0421374045801527,0.58518463
robust_static,aggressive,2025-12-01,688082,0.11575780819999601,0.0086983926883074,0.5599612
robust_static,aggressive,2025-12-01,300803,0.17516916264636317,0.0646019840309702,0.55919623
robust_static,aggressive,2025-12-01,300347,0.13181703893851215,-0.0181782256471053,0.583658
robust_static,aggressive,2025-12-02,300347,0.17145889740858908,0.0126945126945127,0.5660134
robust_static,aggressive,2025-12-02,688012,0.17376016121450766,0.0455540618398312,0.5778734
robust_static,aggressive,2025-12-02,300803,0.1904003417821311,0.0567771578601903,0.5734668
robust_static,aggressive,2025-12-02,300408,0.1543457163376013,0.0585030791094267,0.56478906
robust_static,aggressive,2025-12-02,002074,0.1208594469738246,0.0074993535040083,0.5767257
robust_static,aggressive,2025-12-03,002459,0.10190791967112998,0.0,0.58902943
robust_static,aggressive,2025-12-03,300803,0.19598892870918197,0.056218200016682,0.5902703
robust_static,aggressive,2025-12-03,688012,0.1866364641772999,0.0627197897747035,0.58362937
robust_static,aggressive,2025-12-03,600515,0.09936467594884871,-0.0164609053497942,0.57432944
robust_static,aggressive,2025-12-03,002074,0.1622196658220055,0.0311345646437993,0.59324133
robust_static,aggressive,2025-12-04,600515,0.1483393052243301,0.0812499999999999,0.58455694
robust_static,aggressive,2025-12-04,300803,0.19702656088145243,0.0535817327508038,0.569288
robust_static,aggressive,2025-12-04,002493,0.09639403433285243,-0.016649323621228,0.58879286
robust_static,aggressive,2025-12-04,002074,0.17968153775150864,0.0221990075737791,0.572613
robust_static,aggressive,2025-12-04,600547,0.09120627631361872,-0.0019712756969866,0.55710506
robust_static,aggressive,2025-12-05,002916,0.06672498787616,0.015684011749895,0.5682628
robust_static,aggressive,2025-12-05,600515,0.16630637256138991,0.0186335403726708,0.5743793
robust_static,aggressive,2025-12-05,601298,0.06704799647209227,-0.0034722222222221,0.5710137
robust_static,aggressive,2025-12-05,601838,0.0668135161145195,-0.0289085545722715,0.56901675
robust_static,aggressive,2025-12-05,002493,0.12974713650024383,-0.0498981670061101,0.557862
robust_static,aggressive,2025-12-08,600938,0.06385109020451557,0.0031802120141342,0.5729985
robust_static,aggressive,2025-12-08,601298,0.11000745758241812,0.0128205128205128,0.5834808
robust_static,aggressive,2025-12-08,600027,0.06259998177698242,0.0096339113680153,0.5710083
robust_static,aggressive,2025-12-08,600741,0.06299861507835189,0.0081012658227848,0.57464445
robust_static,aggressive,2025-12-08,002493,0.15003597113970019,-0.038341968911917,0.55588496
robust_static,aggressive,2025-12-09,000333,0.07158780199632316,0.0033758439609902,0.57996833
robust_static,aggressive,2025-12-09,600938,0.11247090617768864,-0.0007087172218283,0.5791883
robust_static,aggressive,2025-12-09,600027,0.11159617269404423,0.0173076923076924,0.5786068
robust_static,aggressive,2025-12-09,600741,0.1123528967945811,0.018935516888434,0.5826647
robust_static,aggressive,2025-12-09,601298,0.1423864871455713,0.0198366394399066,0.5815588
robust_static,aggressive,2025-12-10,600027,0.14038290486832705,-0.0038240917782026,0.57801104
robust_static,aggressive,2025-12-10,601059,0.0653066582011638,0.0,0.5823983
robust_static,aggressive,2025-12-10,002236,0.06306779611603833,-0.0457894736842105,0.56243235
robust_static,aggressive,2025-12-10,600741,0.14053570255061973,-0.0095959595959594,0.57480395
robust_static,aggressive,2025-12-10,601995,0.06519807435158435,0.0,0.58142996
robust_static,aggressive,2025-12-11,300347,0.05794788190660291,0.010282258064516,0.569927
robust_static,aggressive,2025-12-11,600584,0.051273538078449796,-0.0225151015925314,0.569461
robust_static,aggressive,2025-12-11,002459,0.05886880041293081,-0.0053811659192825,0.5650097
robust_static,aggressive,2025-12-11,002049,0.05094615730179741,-0.0202578268876611,0.565825
robust_static,aggressive,2025-12-11,600460,0.05089743735178459,-0.0164992826398853,0.5652839
