profile_name,date,stock_id,target_weight,executed_weight,pred_return,target_return,selection_score,risk_penalty,volatility_20d,volatility_5d,turnover_rate,turnover_ratio_10d,amplitude_ratio_5d
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-11-26,600941,0.23366961381707957,0.15188524898110173,0.5481004962476133,-0.0113280530484434,0.9277777777777778,0.22222222222222227,0.0057043386453258,0.003607903873591,1.0859,-0.1360558830783428,-0.0929878048780491
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-11-26,601728,0.2110822174429735,0.13720344133793277,0.5672533249418595,0.0190336749633966,0.9216666666666666,0.39166666666666666,0.0079260273370132,0.0065309942732948,0.1667,0.2561223720895185,2.220446049250313e-16
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-11-26,601398,0.18192544484535575,0.11825153914948124,0.5426085357369576,-0.0110429447852759,0.8394444444444444,0.5249999999999999,0.0101461424035491,0.0118146984026423,0.1228,0.062467554940301,0.2159789288849869
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-11-26,000895,0.19706907232970833,0.12809489701431043,0.5315811817844507,0.0200296735905045,0.8238888888888889,0.32499999999999996,0.0077266537932346,0.0039653138594815,0.3122,-0.0666387634906874,0.4854260089686097
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-11-26,601127,0.17625365156488287,0.11456487351717387,0.5320919113673195,0.0268585131894484,0.8111111111111111,0.5277777777777778,0.0192514116171019,0.0166649780095439,0.8327,-0.3421447644930397,-0.4560487380330721
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-11-27,600941,0.2478063067848094,0.2100559634688468,0.5448214101305452,-0.0125879303961495,0.9358620689655173,0.1482758620689655,0.0059264285834298,0.0037909930464205,0.9458,-0.2068696592843546,-0.2457627118644069
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-11-27,300347,0.17585725342599234,0.10664751112916751,0.5923763047794921,-0.0534738485558156,0.8648275862068966,0.6758620689655173,0.0200785698082803,0.0156845281476603,1.4429,-0.2765968113907551,-0.0783090783090783
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-11-27,001965,0.21493758807281904,0.13034753113393246,0.538626035971082,0.0039603960396039,0.8506896551724138,0.22931034482758622,0.0090141214169171,0.0044883645726043,0.1747,-0.2786952931461602,-0.1613588110403396
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-11-27,000333,0.1760450777735636,0.10676141600831066,0.5421653178060204,0.0291979949874686,0.8193103448275861,0.5586206896551724,0.0108237072603772,0.0070649527777422,0.4564,0.0610745588542998,0.073147256977863
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-11-27,601728,0.18535377394281563,0.16640390382845732,0.5351757357806609,0.0236336779911373,0.7879310344827586,0.37068965517241376,0.0081572438301347,0.0070088946460592,0.1327,0.0069049245011001,0.0232558139534884
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-11-28,000333,0.2345399342961337,0.18208683466361908,0.53218751905667,0.0261904761904761,0.8854761904761905,0.21547619047619046,0.0104987528648032,0.006425913354691,0.2614,-0.3729460023508526,-0.4535840188014101
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-11-28,300347,0.19375332721660607,0.15799637752718929,0.5875974094834195,-0.0415686274509803,0.883095238095238,0.5845238095238096,0.0195245099241311,0.0098297474405359,1.2893,-0.3384439347526028,-0.4264448336252188
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-11-28,601728,0.19667620572056194,0.18424942155895968,0.5469792560529402,0.0072992700729928,0.8714285714285714,0.5238095238095238,0.0070038973949449,0.0089270627406187,0.1569,0.1291831594098598,0.2553191489361701
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-11-28,601066,0.20181216772336555,0.11896824464074647,0.53906652101603,0.0269943593875906,0.8626190476190476,0.44880952380952377,0.0072189494059862,0.0043043167339555,0.193,0.2580666188644809,0.6196013289036537
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-11-28,601021,0.17321836504333266,0.10211220196094954,0.5263836551002713,-0.0005458515283843,0.784047619047619,0.6035714285714286,0.0201008130130266,0.0089714194381136,0.2889,-0.5771679473106476,-0.1459459459459462
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-12-01,000895,0.2313624305895683,0.12603189106666468,0.5390544714795837,-0.0157856093979442,0.9046341463414633,0.2329268292682927,0.0075589438605869,0.007643758213056,0.2367,-0.2484044073286127,-0.1730141458106636
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-12-01,601066,0.19830860443275836,0.15863974033062533,0.5477848498821102,0.0333863275039745,0.8975609756097561,0.5121951219512195,0.0083408118388698,0.0087660861090981,0.2344,0.4453968058210518,0.3585209003215426
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-12-01,000333,0.20415102590201167,0.19311929619907436,0.5362720894706738,0.0362047440699126,0.8373170731707317,0.32560975609756104,0.009824765099858,0.0058193347396266,0.4376,0.034588741518311,-0.2172330097087379
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-12-01,000568,0.17305223328836,0.08652898657152663,0.5376005756086496,-0.0548148148148149,0.805609756097561,0.6060975609756099,0.0215770920256969,0.0044322192601728,0.4291,-0.1242499693865055,0.565995525727069
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-12-01,600690,0.1931257057873017,0.09656605572284205,0.5361047190040511,0.0007272727272728,0.8053658536585366,0.36341463414634145,0.0094993441130031,0.0084492979607766,0.48,-0.1030719784737276,-0.0410958904109587
base_technical_risk__risk_adjusted_sort__risk_adjusted_weight__local_upgrade_cs55_v20_82_v5_94_rp20_mt65,2025-12-02,601018,0.22110460915175154,0.09775364328474558,0.565789487735384,-0.0289473684210527,0.9266666666666666,0.3666666666666667,0.009764593422869,0.0033196023093283,0.3112,0.1011251857618003,-0.1311475409836066
